Playid,Gameid,Gamedate,Gameseason,Week,Gsisgamekey,Gsisplayid,Quarter,Down,Clock,Minutes Left,Blitzdog,Catchable,Deeppass,Defscore,Draw,Drive,Driveplay,Gainloss,Garbagetime,First_Down_Gained,Getofftime,Kickyards,Nohuddle,Noplay,Offformationunbalanced,Offscore,Option,Penaltyyards,Playaction,Previouspffplayid,Nextpffplayid,Returnyards,Score,Screen,Snaptime,Sortorder,Stunt,Timetopressure,Timetothrow,Tricklook,Trickplay,Yardsaftercatch,Yardsaftercontact,2Minute,Ballcarrier,Boxplayers,Bunched,Centerpassblockdirection,Checkroute,Chiproute,Dbdepth,Deffront,Defpersonnel,Defplayers,Defplayersratings,Defsubstitutions,Defsuccess,Defteam,Distance,Dldrop,Dltechniques,Doubleteam,Driveendevent,Driveendfieldposition,Driveendplaynumber,Drivestartevent,Drivestartfieldposition,Dropbackdepth,Dropbacktype,Fieldposition,Firstcontact,Forcedfumble,Fumble,Fumblerecovery,Gainlossnet,Gunners,Hangtime,Hash,Hashdef,Hit,Hurry,Incompletiontype,Injured,Interception,Keyplayers,Kickcontact,Kickdepth,Kickdiractual,Kickdirintended,Kicker,Kickresult,Kicktype,Kickwidth,Kickzone,Lbdepth,Missedtackle,Mofocplayed,Mofocshown,Negativepffgrade,Offformation,Offformationgroup,Offoddities,Offpersonnel,Offpersonnelbasic,Offpersonnelskill,Offplayers,Offplayersratings,Offsubstitutions,Offsuccess,Offteam,Onlos,Operationtime,Passblocking,Passbreakup,Passcoverage,Passcoverage1,Passcoverage2,Passcoverageplayers,Passdepth,Passdirection,Passer,Passpattern,Passpatternbasic,Passpatternbyplayer,Passreceiverpositiontarget,Passreceivertarget,Passresult,Passroutetarget,Passroutetargetgroup,Passrushplayers,Passrushresult,Passwidth,Passzone,Penalty,Pistol,Playactionfake,Playendfieldposition,Poaactual,Poachangereason,Poaintended,Positivepffgrade,Press,Pressuredetail,Pumpfake,Puntrush,Pursuit,Qb,Qbmovedoffspot,Qbpressure,Qbpressureallowed,Qbreset,Qbscramble,Rbalignment,Rbdepth,Rbdirection,Rbsinbackfield,Retdirectionintended,Returndirection,Returner,Runconceptprimary,Runconceptsecondary,Runpass,Sack,Scoredifferential,Shiftmotion,Shotgun,Specialteamstype,Stop,Stsafeties,Tackle,Tackleassist,Tealignment,Touchdown,Unblockedpressure,Vise,Wralignment,Contested,Runpassoption,Playclock
4461122,21602,9/2/2022,2022,1,82532,59,1,1,14:54,14.9,1,1,0,0,0,1,1,,0,,,,0,0,0,0,0,,1,4461108,4461123,,0,1,,2,0,,2.4,1,0,,,0,,7; MIWE D01 (13); MIWE D03 (06); MIWE D08 (19); MIWE D20 (16); MIWE D27 (29); MIWE D55 (37); MIWE D56 (28),,R,,,LCB (5); SCBL (10); FS (10); RCB (1),LOLB (06); LE (13); LILB (16); DLT (19); DRT (28); RLB (29); REO (37),4/3/2004,MIWE D00 (RCB); MIWE D01 (LE); MIWE D02 (FS); MIWE D03 (LOLB); MIWE D08 (DLT); MIWE D20 (LILB); MIWE D23 (LCB); MIWE D26 (SCBL); MIWE D27 (RLB); MIWE D55 (REO); MIWE D56 (DRT),MIWE D00 (0.0); MIWE D01 (0.0); MIWE D02 (0.0); MIWE D03 (0.0); MIWE D08 (0.0); MIWE D20 (0.0); MIWE D23 (0.0); MIWE D26 (0.0); MIWE D27 (0.0); MIWE D55 (0.0); MIWE D56 (0.0),DRIVE START,1G,MIWE,10,,LE (13); DLT (19); DRT (28); REO (37),,PUNT,-29,3,KICKOFF - RETURN,-25,9,SD,-25,,,,,0,,,L,R,,,OT,,,MIST 10 (QB),,,,,,,,,,LOLB (1); LILB (3); RLB (3),,O,O,MIST 10,LWR; TE-L^; HB-R; SRWR; RWR^,2x2,HB>LWR; WR>HB-R,3-0-1-1,11,MIST 00; MIST 01; MIST 08; MIST 17; MIST 97,MIST 00 (RWR); MIST 01 (HB-R); MIST 08 (LWR); MIST 10 (QB); MIST 17 (SRWR); MIST 53 (LT); MIST 56 (RG); MIST 58 (RT); MIST 59 (C); MIST 67 (LG); MIST 97 (TE-L),MIST 00 (0.0); MIST 01 (0.0); MIST 08 (0.0); MIST 10 (-0.5); MIST 17 (0.0); MIST 53 (0.0); MIST 56 (0.0); MIST 58 (0.0); MIST 59 (0.0); MIST 67 (0.0); MIST 97 (0.0),DRIVE START,3R,MIST,MIST 00; MIST 97,,5; MIST 53 (LT); MIST 56 (RG); MIST 58 (RT); MIST 59 (C); MIST 67 (LG),,2b,MIWE D00,,6; MIWE D00; MIWE D02; MIWE D20; MIWE D23; MIWE D26; MIWE D27,-2,M,MIST 10 (QB),LWR xj(-5); TE-L 0(-1); HB-R kr; SRWR 9z; RWR 9z,X; 0; -; 9; 9,MIST 08 xj(-5); MIST 97 0(-1); MIST 01 kr; MIST 17 9z; MIST 00 9z,TE-L,MIST 97,INCOMPLETE,0(-1),0R,5; MIWE D01 (LE); MIWE D03 (LOLB); MIWE D08 (DLT); MIWE D55 (REO); MIWE D56 (DRT),,16,3L,,,,-25,,,,,,,0,,,MIST 10,0,,,0,,HB-R,HB-R (-5),R,1; MIST 01 (HB-R),,,,TRICK,,P,,0,MIST 08* (L:R{L}),S,,,,,,L,,,,LWR(-13.5); SRWR(+7.5); RWR^(+13.5),,0,16
4461123,21602,9/2/2022,2022,1,82532,81,1,2,14:50,14.83,0,,0,0,0,1,2,7,0,,,,0,0,0,0,0,,0,4461122,4461126,,0,0,,3,0,,,0,0,,2,0,MIST 08,6; MIWE D01 (01); MIWE D08 (19); MIWE D20 (10); MIWE D27 (23); MIWE D55 (33); MIWE D56 (27),,,,,LCB (0); SCBL (9); SCBL (4); SSR (10); RCB (1),LEO (01); LLB (10); DLT (19); MLB (23); DRT (27); REO (33); SSR (35),4/3/2004,MIWE D00 (RCB); MIWE D01 (LEO); MIWE D02 (SSR); MIWE D03 (SCBL); MIWE D08 (DLT); MIWE D20 (LLB); MIWE D23 (LCB); MIWE D26 (SCBL); MIWE D27 (MLB); MIWE D55 (REO); MIWE D56 (DRT),MIWE D00 (0.0); MIWE D01 (-0.5); MIWE D02 (0.0); MIWE D03 (0.0); MIWE D08 (-0.5); MIWE D20 (0.0); MIWE D23 (0.0); MIWE D26 (0.0); MIWE D27 (0.0); MIWE D55 (+0.5); MIWE D56 (0.0),,2A,MIWE,10,,LEO (01); DLT (19); DRT (27); REO (33),,PUNT,-29,3,KICKOFF - RETURN,-25,,,-25,MIWE D03,,,,7,,,L,R,,,,,,MIST 08 (HB); MIST 53 (LT); MIST 56 (RG); MIST 58 (RT); MIST 59 (C); MIWE D01 (LEO); MIWE D08 (DLT); MIWE D27 (MLB); MIWE D55 (REO),,,,,,,,,,LLB (4); MLB (3),,O,O,MIST 53; MIST 59; MIWE D01; MIWE D08,LWR^; HB; TE-R^; SRWR; RWR,1x3,,3-0-1-1,11,MIST 00; MIST 01; MIST 08; MIST 17; MIST 97,MIST 00 (LWR); MIST 01 (RWR); MIST 08 (HB); MIST 10 (QB); MIST 17 (SRWR); MIST 53 (LT); MIST 56 (RG); MIST 58 (RT); MIST 59 (C); MIST 67 (LG); MIST 97 (TE-R),MIST 00 (0.0); MIST 01 (0.0); MIST 08 (+0.5); MIST 10 (0.0); MIST 17 (0.0); MIST 53 (-1.0); MIST 56 (+0.5); MIST 58 (+0.5); MIST 59 (-0.5); MIST 67 (0.0); MIST 97 (0.0),,2A,MIST,MIST 00; MIST 97,,,,6R,,,,,,,,,,,,,,,,,,,,P,,-32,RG,,RG,MIST 08; MIST 56; MIST 58; MIWE D55,MIWE D00 > MIST 00; MIWE D23 > MIST 01,,0,,,MIST 10,0,,,0,,HB,HB (-7),R,1; MIST 08 (HB),,,,OUTSIDE ZONE,,R,,0,,S,,,,MIWE D03,MIWE D26,R,,,,LWR^(-16.5); SRWR(+5.5); RWR(+11.5),,0,24
4461126,21602,9/2/2022,2022,1,82532,103,1,3,14:20,14.33,1,,0,0,0,1,3,-3,0,,,,0,0,0,0,0,,0,4461123,4461131,,0,0,,4,0,,,1,1,,0,0,MIST 09,6; MIWE D01 (36); MIWE D08 (19); MIWE D20 (30); MIWE D27 (20); MIWE D55 (11); MIWE D56 (28),,,,,LCB (1); FS (9); SCBR (10); SCBR (3); RCB (0),LEO (11); DLT (19); LILB (20); DRT (28); RLB (30); REO (36),4/3/2004,MIWE D00 (RCB); MIWE D01 (REO); MIWE D02 (FS); MIWE D03 (SCBR); MIWE D08 (DLT); MIWE D20 (RLB); MIWE D23 (LCB); MIWE D26 (SCBR); MIWE D27 (LILB); MIWE D55 (LEO); MIWE D56 (DRT),MIWE D00 (0.0); MIWE D01 (0.0); MIWE D02 (0.0); MIWE D03 (0.0); MIWE D08 (0.0); MIWE D20 (0.0); MIWE D23 (0.0); MIWE D26 (0.0); MIWE D27 (0.0); MIWE D55 (0.0); MIWE D56 (+0.5),,1G,MIWE,3,,LEO (11); DLT (19); DRT (28); REO (36),,PUNT,-29,3,KICKOFF - RETURN,-25,,,-32,MIWE D55,,,,-3,,,C,C,,,,,,MIWE D56 (DRT),,,,,,,,,,LILB (3); RLB (3),,C,O,,LWR; SLWR; TE-L^; HB; RWR^,3x1,TE>SLWR,2-0-1-2,12,MIST 00; MIST 01; MIST 08; MIST 09; MIST 97,MIST 00 (RWR); MIST 01 (LWR); MIST 08 (HB); MIST 09 (SLWR); MIST 10 (QB); MIST 53 (LT); MIST 56 (RG); MIST 58 (RT); MIST 59 (C); MIST 67 (LG); MIST 97 (TE-L),MIST 00 (0.0); MIST 01 (0.0); MIST 08 (0.0); MIST 09 (0.0); MIST 10 (0.0); MIST 53 (0.0); MIST 56 (0.0); MIST 58 (0.0); MIST 59 (0.0); MIST 67 (0.0); MIST 97 (0.0),MIST 09,3R,MIST,MIST 00; MIST 97,,,,3b,,,,,,,,,,,,,,,,,,,,,,-29,JET SWEEP RIGHT,,JET SWEEP RIGHT,MIWE D56,MIWE D00 > MIST 01; MIWE D23 > MIST 00,,0,,,MIST 10,0,,,0,,HB,HB (-7),L,1; MIST 08 (HB),,,,TRICK,,R,,0,MIST 09* (L:R{L}),,,MIWE D55,,MIWE D55,,L,,,,LWR(-14.5); SLWR(-2.5); RWR^(+13.5),,0,19
4461131,21602,9/2/2022,2022,1,82532,125,1,4,13:41,13.68,0,,0,0,0,,,67,0,,1.31,67,0,0,0,0,0,,0,4461126,4461138,,0,0,0.89,5,0,,,0,0,,,0,,8; MIWE 00; MIWE 05; MIWE D04; MIWE D13; MIWE D19; MIWE D22; MIWE D32; MIWE D58,,,,,,Aug-00,,MIWE 00 (PDR1); MIWE 05 (PDL1); MIWE 10 (PR); MIWE D04 (PDL3); MIWE D13 (PDR3); MIWE D18 (VR); MIWE D19 (PDL2); MIWE D22 (PDR4); MIWE D23 (VL); MIWE D32 (PDR2); MIWE D58 (PDL4),MIWE 00 (0.0); MIWE 05 (0.0); MIWE 10 (0.0); MIWE D04 (0.0); MIWE D13 (0.0); MIWE D18 (0.0); MIWE D19 (0.0); MIWE D22 (0.0); MIWE D23 (0.0); MIWE D32 (0.0); MIWE D58 (0.0),,,MIWE,6,,,,,,,,,,,-29,,,,,67,MIST D30 (GLx); MIST 11 (GRa),4.02,R,L,,,,,,MIST S99 (P),BF,64,R,R,MIST S99,DOWNED,N,41,5R,,,,,,,,,,,,MIST 02 (PLG); MIST 03 (PLW); MIST 11 (GR); MIST 16 (PRT); MIST 97 (PPR); MIST D04 (PPL); MIST D23 (PLT); MIST D30 (GL); MIST D33 (PRG); MIST S31 (PLS); MIST S99 (P),MIST 02 (0.0); MIST 03 (0.0); MIST 11 (0.0); MIST 16 (0.0); MIST 97 (0.0); MIST D04 (0.0); MIST D23 (0.0); MIST D30 (0.0); MIST D33 (0.0); MIST S31 (0.0); MIST S99 (+1.0),,,MIST,MIST 02; MIST 03; MIST 11; MIST D23; MIST D30; MIST D33; MIST S31,2.2,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,MIST S99,,,0,1; MIWE D58 (PDL4),,,0,,,0,,L;R,,,,,,MIWE 10,,,,,0,,,PUNT,,,,,,,,MIWE D23 (VL); MIWE D18 (VR),,,0,9
4461162,21602,9/2/2022,2022,1,82532,252,1,1,12:19,12.32,1,,0,0,0,2,1,0,0,,,,0,0,0,0,0,,0,4461156,4461165,,0,0,,11,1,,,0,0,,1,0,MIST 08,7; MIWE D01 (33); MIWE D03 (28); MIWE D20 (16); MIWE D26 (05); MIWE D27 (15); MIWE D55 (10); MIWE D56 (22),,,,,LCB (1); SSL (10); FSR (11); RCB (1),SSL (03); LLB (05); LEO (10); LLB (15); LILB (16); NT (22); RILB (28); REO (33),3/3/2005,MIWE D00 (RCB); MIWE D01 (REO); MIWE D02 (FSR); MIWE D03 (RILB); MIWE D20 (LILB); MIWE D23 (LCB); MIWE D25 (SSL); MIWE D26 (LLB); MIWE D27 (LLB); MIWE D55 (LEO); MIWE D56 (NT),MIWE D00 (0.0); MIWE D01 (+0.5); MIWE D02 (0.0); MIWE D03 (0.0); MIWE D20 (0.0); MIWE D23 (0.0); MIWE D25 (0.0); MIWE D26 (0.0); MIWE D27 (+0.5); MIWE D55 (+0.5); MIWE D56 (-0.5),DRIVE START,1G,MIWE,10,,LEO (10); NT (22); REO (33),,PUNT,46,3,PUNT - FC,46,,,46,MIWE D27,,,,0,,,C,C,,,,,,MIST 53 (LT); MIST 58 (RT); MIST 67 (LG); MIST 97 (TE-iR); MIWE D01 (REO); MIWE D27 (LLB); MIWE D55 (LEO); MIWE D56 (NT),,,,,,,,,,LLB (3); LLB (5); LILB (1); RILB (4),,C,O,MIST 58; MIST 97; MIWE D56,LWR^; HB; TE-iR^; TE-oR; RWR,1x3,,2-0-1-2,12,MIST 00; MIST 01; MIST 06; MIST 08; MIST 97,MIST 00 (LWR); MIST 01 (RWR); MIST 06 (TE-oR); MIST 08 (HB); MIST 10 (QB); MIST 53 (LT); MIST 56 (RG); MIST 58 (RT); MIST 59 (C); MIST 67 (LG); MIST 97 (TE-iR),MIST 00 (0.0); MIST 01 (0.0); MIST 06 (0.0); MIST 08 (0.0); MIST 10 (0.0); MIST 53 (0.0); MIST 56 (0.0); MIST 58 (-0.5); MIST 59 (0.0); MIST 67 (+0.5); MIST 97 (-1.0),DRIVE START,3R,MIST,MIST 00; MIST 97,,,,3CRb,,,,,,,,,,,,,,,,,,,,,,46,LG,,LG,MIST 67; MIWE D01; MIWE D27; MIWE D55,MIWE D00 > MIST 00; MIWE D23 > MIST 01,,0,,,MIST 10,0,,,0,,HB,HB (-6),R,1; MIST 08 (HB),,,,INSIDE ZONE,SPLIT,R,,0,,,,MIWE D27,,MIWE D27,MIWE D01,R;R,,,,LWR^(-13.5); RWR(+14.5),,0,16
4461165,21602,9/2/2022,2022,1,82532,274,1,2,11:44,11.73,1,0,1,0,0,2,2,,0,,,,0,0,0,0,0,,0,4461162,4461171,,0,0,,12,1,2.3,2.4,0,0,,,0,,7; MIWE D01 (36); MIWE D03 (26); MIWE D20 (29); MIWE D26 (04); MIWE D27 (17); MIWE D55 (10); MIWE D56 (22),,C,MIST 08,MIST 06,LCB (1); SSL (10); FS (9); RCB (1),SSL (02); LLB (04); LEO (10); LILB (17); NT (22); RILB (26); ROLB (29); ROLB (36),3/3/2005,MIWE D00 (RCB); MIWE D01 (ROLB); MIWE D02 (FS); MIWE D03 (RILB); MIWE D20 (ROLB); MIWE D23 (LCB); MIWE D25 (SSL); MIWE D26 (LLB); MIWE D27 (LILB); MIWE D55 (LEO); MIWE D56 (NT),MIWE D00 (0.0); MIWE D01 (+0.5); MIWE D02 (0.0); MIWE D03 (0.0); MIWE D20 (0.0); MIWE D23 (-1.0); MIWE D25 (0.0); MIWE D26 (0.0); MIWE D27 (0.0); MIWE D55 (0.0); MIWE D56 (0.0),,1G,MIWE,10,,LEO (10); NT (22),,PUNT,46,3,PUNT - FC,46,8,SD,46,,,,,0,,,L,R,,MIWE D27,OT,,,MIST 10 (QB); MIST 53 (LT); MIWE D01 (ROLB); MIWE D23 (LCB); MIWE D27 (LILB),,,,,,,,,,LLB (4); LILB (4); RILB (4); ROLB (1); ROLB (0),,C,O,MIST 10; MIST 53; MIWE D23,LWR^; FB-R; HB-R; TE-R; RWR^,1x2,TE>FB-R,2-0-1-2,12,MIST 00; MIST 01; MIST 06; MIST 08; MIST 97,MIST 00 (LWR); MIST 01 (RWR); MIST 06 (TE-R); MIST 08 (HB-R); MIST 10 (QB); MIST 53 (LT); MIST 56 (RG); MIST 58 (RT); MIST 59 (C); MIST 67 (LG); MIST 97 (FB-R),MIST 00 (0.0); MIST 01 (0.0); MIST 06 (0.0); MIST 08 (0.0); MIST 10 (-0.5); MIST 53 (-0.5); MIST 56 (0.0); MIST 58 (0.0); MIST 59 (0.0); MIST 67 (0.0); MIST 97 (0.0),,3R,MIST,MIST 00; MIST 01,,6; MIST 53 (LT); MIST 56 (RG); MIST 58 (RT); MIST 59 (C); MIST 67 (LG); MIST 97 (FB-R),,1b,MIWE D23,,4; MIWE D00; MIWE D02; MIWE D23; MIWE D25,38,R,MIST 10 (QB),LWR 8(11); FB-R kl; HB-R krh21(-1); TE-R c4(10); RWR 9o,8; -; H4; 4; 9,MIST 00 8(11); MIST 97 kl; MIST 08 krh21(-1); MIST 06 c4(10); MIST 01 9o,RWR,MIST 01,INCOMPLETE,9o,9R,7; MIWE D01 (ROLB); MIWE D03 (RILB); MIWE D20 (ROLB); MIWE D26 (LLB); MIWE D27 (LILB); MIWE D55 (LEO); MIWE D56 (NT),HURRY,48,6R,,,,46,,,,MIWE D01,MIWE D00 > MIST 00; MIWE D23 > MIST 01,MIWE D01 (O) MIST 53; MIWE D27 (U),0,,,MIST 10,0,MIWE D27,,0,,HB-R; FB-R,HB-R (-5); FB-R (-3),L:R,2; MIST 08 (HB-R); MIST 97 (FB-R),,,,,,P,,0,MIST 97* (B:B),S,,,,,,R,,MIWE D27 (L.A.O) LILB,,LWR^(-17.5); RWR^(+11.5),,0,14
4461171,21602,9/2/2022,2022,1,82532,296,1,3,11:38,11.63,1,0,0,0,0,2,3,,0,,,,0,0,0,0,0,0,0,4461165,4461177,,0,0,,13,1,2.6,3.5,0,0,,,0,,6; MIWE D01 (31); MIWE D03 (37); MIWE D20 (30); MIWE D27 (18); MIWE D55 (09); MIWE D56 (23),,R,,,LCB (1); SCBL (4); FSL (11); FSR (11); RCB (1),LEO (09); LILB (18); NRT (23); RLB (30); RE (31); ROLB (37),3/3/2005,MIWE D00 (RCB); MIWE D01 (RE); MIWE D02 (FSR); MIWE D03 (ROLB); MIWE D20 (RLB); MIWE D23 (LCB); MIWE D25 (FSL); MIWE D26 (SCBL); MIWE D27 (LILB); MIWE D55 (LEO); MIWE D56 (NRT),MIWE D00 (0.0); MIWE D01 (0.0); MIWE D02 (0.0); MIWE D03 (+0.5); MIWE D20 (0.0); MIWE D23 (0.0); MIWE D25 (0.0); MIWE D26 (0.0); MIWE D27 (0.0); MIWE D55 (0.0); MIWE D56 (0.0),,1G,MIWE,10,,LEO (09); NRT (23); RE (31),,PUNT,46,3,PUNT - FC,46,10,SD,46,,,,,0,,,L,R,MIWE D03,MIWE D20,HA,,,MIST 03 (HB-L); MIWE D03 (ROLB); MIWE D20 (RLB),,,,,,,,,,LILB (2); RLB (3); ROLB (1),,O,O,MIST 03,LWR; SLWR^; HB-L; SRWR; RWR^,2x2,TE>SRWR,3-0-1-1,11,MIST 00; MIST 01; MIST 03; MIST 09; MIST 17,MIST 00 (LWR); MIST 01 (RWR); MIST 03 (HB-L); MIST 09 (SRWR); MIST 10 (QB); MIST 17 (SLWR); MIST 53 (LT); MIST 56 (RG); MIST 58 (RT); MIST 59 (C); MIST 67 (LG),MIST 00 (0.0); MIST 01 (0.0); MIST 03 (-0.5); MIST 09 (0.0); MIST 10 (0.0); MIST 17 (0.0); MIST 53 (0.0); MIST 56 (0.0); MIST 58 (0.0); MIST 59 (0.0); MIST 67 (0.0),MIST 03; MIST 09; MIST 17,3R,MIST,MIST 01; MIST 17,,6; MIST 03 (HB-L); MIST 53 (LT); MIST 56 (RG); MIST 58 (RT); MIST 59 (C); MIST 67 (LG),,4b,,,6; MIWE D00; MIWE D02; MIWE D23; MIWE D25; MIWE D26; MIWE D27,0,X,MIST 10 (QB),LWR 2(4); SLWR xd(4); HB-L kr; SRWR xd(6); RWR 3o(9),2; X; -; X; 3,MIST 00 2(4); MIST 17 xd(4); MIST 03 kr; MIST 09 xd(6); MIST 01 3o(9),,,HIT AS THREW,,,5; MIWE D01 (RE); MIWE D03 (ROLB); MIWE D20 (RLB); MIWE D55 (LEO); MIWE D56 (NRT),HIT,,,(D) ILF,,,46,,,,MIWE D03,MIWE D00 > MIST 00; MIWE D23 > MIST 01,MIWE D03 (CU); MIWE D20 (U) MIST 03,0,,,MIST 10,0,MIWE D03; MIWE D20,MIST 03,0,,HB-L,HB-L (-4),R,1; MIST 03 (HB-L),,,,,,P,,0,MIST 03 (B:B),S,,,,,,,,MIWE D20 (L.E.S) RLB,,LWR(-21.5); SLWR^(-14.5); SRWR(+5.5); RWR^(+13.5),,0,3
4461177,21602,9/2/2022,2022,1,82532,329,1,4,11:34,11.57,0,,0,0,0,,,22,0,,1.34,22,0,0,0,0,0,,0,4461171,4461191,,0,0,0.93,14,0,,,0,0,,,0,,8; MIWE 00; MIWE 05; MIWE D04; MIWE D13; MIWE D19; MIWE D22; MIWE D32; MIWE D58,,,,,,Aug-00,,MIWE 00 (PDR1); MIWE 05 (PDL1); MIWE 10 (PR); MIWE D04 (PDL3); MIWE D13 (PDR4); MIWE D18 (VR); MIWE D19 (PDL2); MIWE D22 (PDR3); MIWE D23 (VL); MIWE D32 (PDR2); MIWE D58 (PDL4),MIWE 00 (0.0); MIWE 05 (0.0); MIWE 10 (0.0); MIWE D04 (0.0); MIWE D13 (0.0); MIWE D18 (0.0); MIWE D19 (0.0); MIWE D22 (0.0); MIWE D23 (0.0); MIWE D32 (0.0); MIWE D58 (0.0),,,MIWE,10,,,,,,,,,,,46,,,,,22,MIST 85 (GLa); MIST 11 (GRx),3.37,L,R,,,,,,MIST S99 (P),OOB,22,L,L,MIST S99,OUT OF BOUNDS,A,0,1L,,,,,MIST S99,,,,,,,MIST 02 (PLG); MIST 03 (PRT); MIST 11 (GR); MIST 16 (PRW); MIST 85 (GL); MIST 97 (PPR); MIST D04 (PPL); MIST D23 (PLT); MIST D33 (PRG); MIST S31 (PLS); MIST S99 (P),MIST 02 (0.0); MIST 03 (0.0); MIST 11 (0.0); MIST 16 (0.0); MIST 85 (0.0); MIST 97 (0.0); MIST D04 (0.0); MIST D23 (0.0); MIST D33 (0.0); MIST S31 (0.0); MIST S99 (-1.0),,,MIST,MIST 02; MIST 03; MIST 11; MIST 85; MIST D23; MIST D33; MIST S31,2.27,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,0,,,,0,,,0,,L;R,,,,,,MIWE 10,,,,,0,,,PUNT,,,,,,,,MIWE D23 (VL); MIWE D18 (VR),,,0,16
4461302,21602,9/2/2022,2022,1,82532,614,1,1,6:31,6.52,1,,0,3,0,3,1,14,0,1,,,0,0,0,0,0,,0,4461294,4461310,,0.03,0,,27,0,,,0,0,,16,0,MIST 08,7; MIWE D01 (39); MIWE D03 (01); MIWE D20 (13); MIWE D27 (23); MIWE D55 (18); MIWE D56 (28); MIWE D58 (10),,,,,LCB (1); SSL (10); SSR (10); RCB (0),SSL (00); LLB (01); LEO (10); LLB (13); DLT (18); MLB (23); DRT (28); SSR (36); ROLB (39),4/3/2004,MIWE D00 (RCB); MIWE D01 (ROLB); MIWE D02 (SSR); MIWE D03 (LLB); MIWE D20 (LLB); MIWE D23 (LCB); MIWE D26 (SSL); MIWE D27 (MLB); MIWE D55 (DLT); MIWE D56 (DRT); MIWE D58 (LEO),MIWE D00 (0.0); MIWE D01 (-0.5); MIWE D02 (0.0); MIWE D03 (0.0); MIWE D20 (0.0); MIWE D23 (0.0); MIWE D26 (0.0); MIWE D27 (-1.0); MIWE D55 (+0.5); MIWE D56 (-0.5); MIWE D58 (0.0),DRIVE START,3R,MIWE,10,,LEO (10); DLT (18); DRT (28),,TOUCHDOWN,0,6,KICKOFF - TB,-25,,,-25,MIWE D27,,,,14,,,C,C,,,,,,MIST 08 (HB); MIST 53 (LT); MIST 56 (RG); MIST 67 (LG); MIWE D01 (ROLB); MIWE D27 (MLB); MIWE D55 (DLT); MIWE D56 (DRT),,,,,,,,,,LLB (2); LLB (3); MLB (3); ROLB (0),MIWE D27,C,O,MIST 56; MIWE D01; MIWE D27; MIWE D56,LWR^; HB; TE-iR^; TE-oR; RWR,1x3,,2-0-1-2,12,MIST 00; MIST 01; MIST 08; MIST 09; MIST 97,MIST 00 (LWR); MIST 01 (RWR); MIST 08 (HB); MIST 09 (TE-oR); MIST 10 (QB); MIST 53 (LT); MIST 56 (RG); MIST 58 (RT); MIST 59 (C); MIST 67 (LG); MIST 97 (TE-iR),MIST 00 (0.0); MIST 01 (0.0); MIST 08 (+0.5); MIST 09 (0.0); MIST 10 (0.0); MIST 53 (+0.5); MIST 56 (-1.0); MIST 58 (0.0); MIST 59 (0.0); MIST 67 (+0.5); MIST 97 (0.0),DRIVE START,1G,MIST,MIST 00; MIST 97,,,,3CRb,,,,,,,,,,,,,,,,,,,,,,-39,ML,,ML,MIST 08; MIST 53; MIST 67; MIWE D55,MIWE D00 > MIST 00; MIWE D23 > MIST 01,,0,,,MIST 10,0,,,0,,HB,HB (-7),R,1; MIST 08 (HB),,,,OUTSIDE ZONE,,R,,-3,,,,,,MIWE D01,,R;R,,,,LWR^(-15.5); RWR(+14.5),,0,10
